date,open,high,low,close,volume,daily_return,log_return,MA20,MA50,MA200,volatility
2022-04-11,3712.150634765625,3728.3255830652574,3679.80073816636,3728.3255830652574,90521500,0.006550198827874443,0.006528839496707396,3685.0577500188156,3597.632134753327,3119.21758191701,0.19567019074416053
2022-04-12,3744.5009765625,3744.5009765625,3704.063601005669,3736.413501451134,187948000,0.0021693165485903165,0.0021669669788065018,3684.653384850444,3601.190630192186,3124.4340031990555,0.1953179189288022
2022-04-13,3793.02587890625,3817.288304570896,3760.6759780200564,3801.1133541277986,196864200,0.017316031175761637,0.017167817246199108,3686.2708824620045,3608.307614071617,3130.297422752897,0.20361628070377996
2022-04-14,3784.937744140625,3825.3751132019565,3768.7627965160923,3801.1126917651577,112735200,-1.742549035066432e-07,-1.7425491868903064e-07,3692.336477224823,3616.233336719849,3136.160841012745,0.18232311976169333
2022-04-18,3809.200439453125,3825.3753882406113,3793.025490665638,3817.287913846868,120778200,0.004255391353366722,0.004246362779928098,3701.637072572573,3625.129558863973,3142.3477580082426,0.17374240839420738
2022-04-19,3784.937744140625,3841.550060826489,3784.937744140625,3833.4625870142227,92268300,0.004237215932464178,0.004228264211044041,3709.320150653753,3633.864020565196,3148.7772975058137,0.1692084603354566
2022-04-20,3744.5009765625,3793.0258272306964,3736.413501451134,3784.9383521193304,88360900,-0.012658069250308324,-0.012738865146344678,3714.577016990188,3640.657509875977,3154.923779453056,0.17710848730298676
2022-04-21,3736.413330078125,3776.850703780269,3720.238380597267,3736.413330078125,97575800,-0.012820558098135093,-0.01290345070155228,3717.407632224563,3646.965741205195,3161.0298229275822,0.18424826372617678
2022-04-22,3736.413330078125,3784.938178520698,3704.0634311164094,3736.413330078125,101299100,0.0,0.0,3722.2601317748304,3652.465231118667,3167.2976160328585,0.17895042191827293
2022-04-25,3809.200439453125,3817.287913846868,3704.063272334461,3728.325695515691,92045500,-0.002164544938679125,-0.002166890952053844,3726.303873755788,3657.802965732106,3173.6058458498856,0.17933358058626483
2022-04-26,3849.6376953125,3849.6376953125,3776.8504279641543,3784.9379021139703,85945800,0.015184351159656106,0.015070222759889784,3733.178206366794,3662.3319472889584,3180.278012167096,0.18596719090311817
2022-04-27,3857.725341796875,3873.900290819084,3817.287969241352,3817.287969241352,136485600,0.008547053601411392,0.008510734340493514,3738.0307008318077,3665.8904338068614,3186.9906159800926,0.1755972408903295
2022-04-28,3736.413330078125,3922.4252491079883,3736.413330078125,3922.4252491079883,198484800,0.027542402017820766,0.027169933707414842,3747.3313068047946,3673.492662377445,3194.309780274485,0.19811653951085229
2022-05-09,3485.701416015625,3687.8882730930973,3477.613941732526,3687.8882730930973,343682000,-0.059793867599701955,-0.06165613797102733,3744.9050639770358,3676.0806538880593,3199.849700444177,0.3018638579733943
2022-05-10,3509.964111328125,3542.314010971702,3332.0396632884504,3332.0396632884504,281386300,-0.09649115793472518,-0.10146938253921872,3727.5170066663545,3671.2281727841555,3203.7316887169754,0.4670822541072065
2022-05-11,3501.876220703125,3623.188329965358,3501.876220703125,3558.488538358834,154455400,0.06796103826894329,0.06575125885096576,3721.0470171986954,3671.2281696000846,3209.1907321135864,0.5302180237085634
2022-05-12,3477.614013671875,3550.4012837254727,3437.176641419877,3509.963911473474,233518500,-0.013636302706131254,-0.01373013103931807,3712.555175141225,3669.934173459881,3214.164529439337,0.5319143513756964
2022-05-13,3445.26416015625,3518.0514311454667,3421.0017364931778,3437.1766856018926,190889200,-0.02073731460134176,-0.020955352321828876,3702.8501936521498,3667.9931808047313,3218.6530787366414,0.5346956857178775
2022-05-17,3380.564208984375,3469.5264250102796,3380.564208984375,3437.176528273587,170880700,-4.5772539536415024e-08,-4.577254058397774e-08,3694.7627146018117,3666.8609321187496,3223.060751868959,0.5342623557381291
2022-05-18,3437.1767578125,3469.5266567095587,3388.651909466912,3421.0018083639707,185359500,-0.004705815885965081,-0.004716923096900332,3680.6096433989164,3666.052184476762,3227.266238928236,0.5214840405428935
2022-05-19,3404.82666015625,3421.0016086605556,3356.3018146433346,3380.5642373997925,112679300,-0.011820388654958491,-0.011890804897234944,3663.221576115643,3664.434689052662,3231.18866396337,0.5206615185078441
2022-05-20,3372.476806640625,3421.0016527793387,3372.476806640625,3412.9141784228864,141701800,0.009569391010293637,0.0095238944077074,3647.0466099642313,3664.111185376736,3235.111089656506,0.5226363020930626
2022-05-23,3323.9521484375,3380.564472133516,3291.602249182634,3364.389522506083,196569900,-0.014217953742753364,-0.014319997234947042,3625.2104183831448,3656.3472102018573,3239.235702641783,0.5172232030654974
2022-05-24,3356.302001953125,3396.7393754706327,3332.0395778426205,3332.0395778426205,151693700,-0.009615398112215456,-0.00966192453960502,3601.7567626870177,3651.818225116082,3242.915504732007,0.5168482443890591
2022-05-25,3396.739501953125,3404.826976957775,3356.3021269298733,3396.739501953125,166595400,0.019417513687636223,0.01923139916433006,3580.7293420923315,3647.9362418064225,3246.7570565288515,0.5237051468191426
2022-05-27,3477.614013671875,3477.614013671875,3404.8267436182778,3445.2641158702763,186513500,0.014285644774717055,0.014184566459984983,3561.3194185351335,3645.671754687852,3251.0029810977476,0.5274221848658351
2022-05-30,3437.1767578125,3509.9640303308825,3396.7393841911767,3509.9640303308825,107614100,0.018779377221784577,0.018605221693891536,3547.5707024457115,3641.4662676825246,3255.612841758661,0.53329164928051
2022-05-31,3485.701416015625,3501.8763645818226,3421.0016217508337,3453.3515188832293,469620300,-0.016129085927503395,-0.01626057542104754,3533.4176118859664,3636.9372812364804,3259.777890457213,0.5341865181859368
2022-06-02,3469.526611328125,3550.4013575129297,3453.351662091164,3550.4013575129297,164481100,0.028103087131160276,0.027715441315806614,3524.117013257707,3635.1580395729643,3264.1451274554565,0.5458294732907939
2022-06-03,3485.701416015625,3550.4012102804163,3477.613941732526,3485.701416015625,108852800,-0.01822327533770074,-0.018391364440683414,3511.9857992827033,3633.5405458918976,3268.107990217998,0.5487078151756661
2022-06-06,3509.964111328125,3509.9641113281245,3453.3517869518646,3485.701686595442,79319400,7.762564391278204e-08,7.762564089991189e-08,3497.023988506777,3628.041068572445,3271.9495411402163,0.5445846706049101
2022-06-07,3437.1767578125,3509.9640303308825,3437.1767578125,3509.9640303308825,142504000,0.006960533607549779,0.006936420920283431,3481.6577915612534,3623.3503330826916,3275.9124042841518,0.5441289430161051
2022-06-08,3437.147705078125,3495.83071467702,3420.381130907012,3479.064140505907,202555900,-0.008803477630527912,-0.008842457178734393,3459.4897361311496,3617.556347854878,3280.125140393833,0.5314633902962975
2022-06-09,3395.2314453125,3462.297745466821,3395.2314453125,3420.38130787037,148580200,-0.016867419014299445,-0.017011294088631734,3446.114387870013,3612.36795808211,3284.125338810483,0.49158164198945153
2022-06-10,3370.08154296875,3420.3812674906717,3353.3149681281093,3386.8481178093903,189186700,-0.009803933258499375,-0.00985230824862493,3448.8548105960595,3607.47940030046,3287.8769959763135,0.3316109674663347
2022-06-13,3420.381103515625,3437.1476775524666,3294.6317982393152,3311.398372276157,156054900,-0.02227727459536455,-0.022529161000604737,3436.5003022919263,3600.1113472381708,3290.806592721987,0.23685457315109568
2022-06-14,3445.531005859375,3453.9142929782543,3370.0814217894617,3395.2312831460995,117325600,0.025316467982775093,0.025001314188617597,3430.763670875557,3594.4199523932803,3294.4384158682205,0.254149872828659
2022-06-15,3403.614501953125,3420.381075854372,3378.4646411012545,3403.614501953125,94848800,0.002469115682528056,0.0024660724248087252,3429.0855616931194,3588.89622192453,3297.8695313124713,0.24396149251849444
2022-06-16,3386.84814453125,3453.914444422958,3378.4648570447866,3453.914444422958,96042200,0.01477838998540193,0.014670253665445063,3429.922457500588,3585.187244031534,3301.3499585200957,0.249839668721333
2022-06-17,3453.91455078125,3453.91455078125,3336.5485223566443,3361.6983855904887,169375800,-0.02669899915481999,-0.027061891249406146,3426.9572863619132,3579.4721946254126,3304.4501817641103,0.26767674500929195
2022-06-20,3386.84814453125,3403.6147195041767,3353.314994585396,3395.2314320177134,82101200,0.009975031243421473,0.009925609006418888,3427.69064609281,3574.4277982678905,3307.596757128573,0.26696922143840307
2022-06-21,3445.531005859375,3453.9142929782543,3378.464708908341,3403.6145702649787,77489000,0.0024690918469387757,0.0024660486479270334,3427.2256656849145,3568.0953280743684,3310.8256865544613,0.2648729638883688
2022-06-22,3395.2314453125,3428.7645953896604,3386.84815779321,3428.7645953896604,60907800,0.007389210677495539,0.007362044204058645,3430.4444193290933,3561.942357389196,3314.2612409919357,0.2606213343212918
2022-06-23,3487.447265625,3487.447265625,3378.4645385742188,3378.4645385742188,101065400,-0.014670023390662479,-0.014778692276721484,3432.7656673656725,3554.783385567715,3317.6879190118675,0.26399506565692976
2022-06-24,3479.064208984375,3546.130506988893,3437.1477727315514,3546.130506988893,81050700,0.04962786097066241,0.048435683225306635,3440.235217617461,3552.109979517452,3321.7911771670465,0.3078994610355059
2022-06-27,3411.997802734375,3453.914237657402,3386.847941780559,3445.5309506727963,71574300,-0.028368825151197985,-0.028778996274999455,3440.2485593575875,3547.2628319766677,3325.553187460967,0.32302782185302314
2022-06-28,3378.46484375,3395.231418656948,3353.314981389578,3361.698268843052,128618800,-0.024330845675141766,-0.02463173126069757,3432.8352712831957,3540.90078230107,3328.612972750495,0.32644699156013113
2022-06-29,3386.84814453125,3420.381294477104,3353.314994585396,3353.314994585396,72888100,-0.002493761660692151,-0.002496876263431088,3427.833445068304,3535.3415558851107,3331.5499659713983,0.3221889389372149
2022-06-30,3353.31494140625,3445.5311022949218,3353.31494140625,3445.5311022949218,116718900,0.02749998370520723,0.0271286515295734,3422.5899323074036,3532.2736557454023,3335.2311024246906,0.3214899249902314
2022-07-01,3370.08154296875,3386.8481178093903,3353.3149681281093,3361.6982555484296,39572500,-0.024330892468407694,-0.02463177922087633,3416.389774284044,3525.426356207933,3338.2908860633524,0.3265619550866597
2022-07-04,3344.931396484375,3386.847830024279,3219.1820958646613,3370.0812566083173,115885200,0.002493680402770204,0.0024905763410822245,3410.608752784688,3518.2614696787946,3341.3521473319033,0.32686468087540854
2022-07-05,3344.931396484375,3411.997690148222,3311.3982496524513,3361.6979699003364,72329600,-0.0024875621890547706,-0.002490661312451919,3403.1954497631605,3510.7671590477785,3344.3714942630722,0.3252751933196359
2022-07-06,3370.08154296875,3395.2314052297106,3328.1651058671487,3395.2314052297106,62679000,0.009975148163107628,0.009925724771339576,3399.0038129993504,3502.6495200698164,3347.598945161218,0.32697761715546486
2022-07-07,3386.84814453125,3395.2314320177134,3361.6982820718595,3386.84814453125,42393800,-0.002469127932060222,-0.002472181255498978,3397.3271548323946,3494.3642291251385,3350.9462277464295,0.32169464324091523
2022-07-08,3361.6982421875,3403.6146791225065,3353.314954800499,3395.231391735505,64049000,0.0024752356310369095,0.0024721772810406334,3397.7463185287,3485.9230986829116,3354.2545533190337,0.31990841464821734
2022-07-11,3386.84814453125,3437.147869450031,3353.314994585396,3437.147869450031,42258000,0.012345691023167626,0.012270104456162787,3404.033793387394,3477.996804331627,3358.0555223807482,0.31094881425400944
2022-07-12,3361.6982421875,3403.6146791225065,3361.6982421875,3403.6146791225065,43399800,-0.009756109309574157,-0.009804011960969203,3404.452963186214,3470.3703308716904,3361.4057634754204,0.3009831500840696
2022-07-13,3303.01513671875,3378.464721060041,3294.6318495697174,3361.698146761976,96218200,-0.0123152989724844,-0.012391760681270259,3402.3571454266566,3462.876027205368,3364.344236613414,0.3040543254534911
2022-07-14,3370.08154296875,3370.08154296875,3269.4820939249066,3303.0152436061876,68708500,-0.017456327306576425,-0.017610485648070273,3394.812185385819,3454.2080654759293,3366.827544167462,0.3041155894452656
2022-07-15,3479.064208984375,3529.3639324877636,3361.6981874764683,3386.848049228163,146093800,0.025380689896679964,0.025063948413938587,3396.069668567702,3447.3785125501786,3370.0130769756825,0.3039598382124049
2022-07-18,3512.59716796875,3512.59716796875,3411.9977264040126,3445.530873592258,84009400,0.017326677639839305,0.017178282438964045,3398.584640646429,3440.5903719797443,3373.087652224048,0.30804580474010174
2022-07-19,3487.447265625,3512.5971257136416,3462.297405536358,3512.5971257136416,91367900,0.01946470793090338,0.019277693396311857,3404.0337684188626,3434.4965551091905,3376.4975566665216,0.3150003191751698
2022-07-20,3529.36376953125,3537.7470563947445,3470.6807614867876,3470.6807614867876,82344000,-0.011933154508386168,-0.01200492614275061,3406.1295767237184,3425.4616653567664,3379.576566904987,0.3177713874518615
2022-07-21,3571.2802734375,3571.2802734375,3504.213977222711,3529.363838303257,107234600,0.016908232375521193,0.016766879342733767,3413.674541710171,3422.2911766609695,3382.6659322637697,0.3172415432408013
2022-07-22,3546.130615234375,3554.513902740839,3512.597465208518,3554.513902740839,59792300,0.007125948354951284,0.00710067876050511,3414.093711497768,3426.7406614500173,3386.0427974317704,0.26731603427133405
2022-07-25,3554.513671875,3571.2802457989387,3537.7470979510613,3554.513671875,37218000,-6.495004534201598e-08,-6.495004745127027e-08,3419.5428475578783,3426.661164120341,3389.5409745648108,0.24460893778389828
2022-07-26,3562.89697265625,3562.89697265625,3512.597250689338,3554.5136856617646,49786900,3.878664056600201e-09,3.878664049078183e-09,3429.183618398814,3427.552159604106,3393.1200244322076,0.22442547278889394
2022-07-27,3604.8134765625,3604.8134765625,3529.3638921693314,3546.1304664789245,60672300,-0.0023584714884222757,-0.00236125706296377,3438.8243919934903,3429.7312352216472,3396.738032953325,0.2243836228526905
2022-07-28,3554.513671875,3621.579967570755,3512.5972370651534,3613.1966806087853,110767300,0.018912506114433292,0.018735888056089698,3447.207670909184,3433.251638268351,3400.448750362181,0.2140519580636884
2022-07-29,3546.130615234375,3604.8136277796248,3529.3640402214464,3588.047052766696,108823600,-0.0069604923465864665,-0.006984829571903496,3458.525110770097,3436.5925431564056,3403.508032757162,0.1926126061527033
2022-08-01,3604.8134765625,3604.8134765625,3546.1304664789245,3546.1304664789245,104724300,-0.011682284449266223,-0.011751058484186234,3467.327571263627,3439.903867737988,3406.600355603489,0.1998628278223037
2022-08-02,3730.562744140625,3730.562744140625,3562.897002830934,3646.7298734857795,112228800,0.028368783370439132,0.027973841388833087,3481.5791664428993,3444.580181639246,3409.9934886134956,0.21810283190521243
2022-08-03,3772.4794921875,3847.92908203125,3697.02990234375,3730.563053385417,251825000,0.02298859054770186,0.022728333972497197,3498.345748850685,3451.9036522568326,3413.724913580728,0.2272068909375561
2022-08-04,3814.3955078125,3814.3955078125,3730.5626395089284,3730.5626395089284,186881500,-1.1094209706463687e-07,-1.1094210321871177e-07,3515.5314735995694,3459.8741134901584,3417.3350241415533,0.22633833609952284
2022-08-05,3898.228515625,3898.228515625,3797.629070060484,3847.928792842742,268967200,0.031460711070988134,0.03097596368208147,3538.1663436549306,3468.897899307951,3421.4915285344264,0.2442971926775385
2022-08-08,3940.145263671875,3940.145263671875,3898.2288246966423,3940.145263671875,191023500,0.02396522279743274,0.02368256392870837,3563.3162133660226,3478.795522263983,3425.8260540397528,0.2512811094469427
2022-08-09,3889.844970703125,3940.1446901518725,3881.4616841283337,3940.1446901518725,164453900,-1.4555808580674068e-07,-1.4555809640031988e-07,3590.1427139174907,3487.399135460403,3430.241450342075,0.24500555892060205
2022-08-10,3822.779052734375,3847.928914923417,3764.0960409599434,3797.6291905453327,162061400,-0.03617011831132688,-0.036840471221789475,3611.9392661066586,3494.284688893645,3434.0655809068185,0.28344721810694423
2022-08-11,3831.162109375,3864.695256940646,3789.2456749179432,3814.3955355921776,123629000,0.0044149505403494604,0.00440523323665811,3637.508280705958,3499.564572455229,3437.8926681867097,0.26945248036668695
2022-08-12,3814.3955078125,3856.311941964286,3797.628934151786,3831.162081473214,124552500,0.004395597080739888,0.004385964660402286,3659.7239823182113,3506.4737857643813,3441.5205282988,0.26113616882027935
2022-08-15,3730.562744140625,3831.1621889264397,3722.1794570751404,3806.012327729986,136882800,-0.00656452355927406,-0.006586164805694654,3677.7480550250975,3512.8799985870724,3445.022640151829,0.26146577761806095
2022-08-16,3697.029541015625,3839.54541901396,3697.029541015625,3797.6289843085674,127710800,-0.0022026579788874123,-0.0022050873980820327,3691.999647954844,3518.6332976666263,3448.846771042467,0.2569610334333758
2022-08-18,3814.3955078125,3814.3955078125,3646.7297712053573,3655.1130580357144,182044300,-0.03752760653073661,-0.038249895341393565,3701.2212627822905,3522.1542760172224,3451.8370092729865,0.29288444909827593
2022-08-19,3856.3125,3864.6957880434784,3738.9464673913044,3822.779347826087,177623900,0.04587171097806686,0.0448507108724403,3715.8920382584315,3530.2022368163366,3455.3420806881104,0.3260077314600338
2022-08-22,3898.228515625,3906.6118027553766,3797.629070060484,3814.395644321237,202320400,-0.0021930911365882766,-0.0021954994827476488,3728.8861253374516,3538.7531873465737,3459.047857014462,0.32650204859937365
2022-08-23,3906.61181640625,3948.5282522046004,3864.6953806078996,3923.37839072559,229431400,0.02857143216556568,0.02817088046099628,3747.329361279981,3550.9927877155624,3463.2985477962147,0.3375891091059687
2022-08-24,3982.0615234375,3998.828098273026,3856.3122121710526,3906.6119366776315,189007900,-0.004273473618448986,-0.0042826310053792884,3764.9342738307737,3561.2204007861933,3467.3845324324498,0.33875998694930165
2022-08-25,3831.162109375,3940.1448389633483,3822.778822483589,3923.3782651805254,179495700,0.00429178243825068,0.004282599006154483,3783.7966637658546,3571.615676050741,3471.554347254446,0.33773667734494134
2022-08-26,3764.09619140625,3806.012630063335,3755.712903674833,3780.8627668690838,184317100,-0.0363246897644941,-0.03700085621493625,3792.179968078869,3578.1546424996636,3475.294646774441,0.3646665296402107
2022-08-29,3789.24560546875,3814.395465682038,3655.113017664546,3663.496304402309,101529800,-0.031042243451741447,-0.03153426293509383,3795.95243066065,3584.1906008759,3478.205491076224,0.3828849117860087
2022-08-30,3755.712646484375,3873.0786666870117,3755.712646484375,3839.545518057687,118884300,0.04805497236173695,0.04693603906680108,3810.6231832395883,3593.0768825966993,3482.441391053808,0.4124126364495952
2022-08-31,3822.779052734375,3856.312202319764,3705.413029185512,3705.413029185512,175300400,-0.03493447030158625,-0.035559273525461225,3813.5573410245743,3599.11285177511,3486.33012728981,0.4248506208155355
2022-09-01,3839.54541015625,3898.22841860842,3797.6289755475573,3822.778836312773,120871700,0.03167414973791982,0.031182870823003372,3818.1681301709423,3606.9931365935727,3490.280006083391,0.43164442553264293
2022-09-02,3856.3125,3873.0790760869563,3806.0127717391306,3806.0127717391306,106985000,-0.004385831692479969,-0.004395477666374946,3821.940636782452,3615.544101256871,3494.1056171797363,0.43209107408807085
2022-09-05,3873.07861328125,3881.4619003229845,3814.39560398911,3822.778891030844,77323800,0.00440516632424548,0.004395491980064833,3820.6831416918576,3621.0770689377096,3497.9341846231714,0.41769626269785115
2022-09-06,3780.862548828125,3873.0787085556403,3780.862548828125,3864.6954213076847,61970100,0.010964937149565923,0.010905258081398929,3816.910649573648,3629.4603583504068,3502.174522584689,0.410352610724483
2022-09-07,3764.09619140625,3822.779205526169,3755.712903674833,3772.4794791376667,106145700,-0.023861115073025685,-0.024150402562651052,3808.5273890229378,3637.6759825563,3506.1964059125985,0.41847199492065273
2022-09-08,3822.779052734375,3889.845351905153,3772.479328356291,3772.479328356291,123389200,-3.996877295797674e-08,-3.9968773756728167e-08,3807.2698959134855,3646.0592692317173,3510.0969758139586,0.3979227293076242
2022-09-09,3856.3125,3856.3125,3797.629483695652,3814.3960597826085,50307800,0.011111189161792323,0.011049913379563413,3807.269922123007,3653.4365683814713,3514.3688782727027,0.39966714942792564
2022-09-12,3806.01220703125,3856.31192782902,3797.628920231622,3856.31192782902,74820600,0.010988860985977622,0.010928922159613648,3808.527414440797,3663.3288418270827,3519.0929842985665,0.4012910032603144
2022-09-13,3789.24560546875,3822.7787524198006,3789.2456054687495,3806.012178944275,91510200,-0.013043485544246947,-0.013129298821426197,3808.527407001512,3672.047460273802,3523.606027830033,0.4034523764382372
2022-09-14,3755.712646484375,3797.6290822710307,3738.9460721697124,3764.0959336417063,97919200,-0.011013166362015103,-0.011074260250887497,3806.8507544681684,3680.0954195486293,3527.5051161589786,0.4053193146214011
2022-09-15,3772.4794921875,3856.3123697916667,3772.4794921875,3806.0126432291668,125599900,0.011135930201148447,0.011074382238112366,3814.3957337278416,3688.3110443086184,3531.8564122852804,0.3814085434729049
2022-09-16,3697.029541015625,3772.479123485332,3697.029541015625,3772.479123485332,210277300,-0.00881066956083043,-0.008849713011691799,3811.880722510804,3696.0236638877,3535.918729871608,0.34756325377738667
2022-09-19,3772.4794921875,3822.77921875,3722.179765625,3738.9463411458332,116164500,-0.008888792022927916,-0.008928533009592163,3808.1082573520334,3702.897962875907,3538.7620119474027,0.34877680486321755
2022-09-20,3755.712646484375,3806.012369428362,3755.712646484375,3797.6290822710307,100743700,0.015694994196470136,0.015573101523951206,3801.8207919293054,3710.107587132327,3542.3839561868826,0.3374865637304071
2022-09-21,3713.79638671875,3747.3295369374296,3697.0298116094104,3730.56296182809,91363200,-0.017659997590610987,-0.017817795920270836,3793.018343186829,3716.646552786439,3545.5088203381283,0.34228399415004673
2022-09-22,3713.79638671875,3730.56296182809,3671.879948945401,3688.6465240547404,89922900,-0.011235955056179803,-0.011299555253933394,3781.281756130539,3723.185520332294,3548.262352689848,0.3427747416483345
2022-09-23,3671.879638671875,3713.796072903289,3671.879638671875,3688.6462123644405,95911400,-8.44999101801136e-08,-8.449991375023121e-08,3776.6709284053077,3730.898139707459,3550.3688846668624,0.3185217558491099
2022-09-26,3738.9462890625,3780.8627272806893,3604.813686764294,3680.263275557035,132185400,-0.002272632376427386,-0.002275218724675441,3777.509276963043,3736.766444234036,3552.554816278433,0.29786955812642696
2022-09-27,3722.17919921875,3747.3290586729304,3671.8794803103883,3730.562485703477,123113800,0.013667285838084187,0.013574730850427753,3772.060125345333,3742.4670764762604,3554.4261202941943,0.24782183492350798
2022-09-28,3747.3291015625,3797.6288210465605,3688.646095497763,3713.7959552397933,104385500,-0.004494370628541189,-0.004504500675734051,3772.479271648047,3746.4910530667835,3556.658402287765,0.21321466073968318
2022-09-29,3722.17919921875,3772.4789181271112,3705.412626249296,3738.9457721882036,90290400,0.0067719975064668425,0.006749170529557986,3768.287618441818,3751.856353280812,3558.612058872517,0.1812325946710859
2022-09-30,3738.9462890625,3772.4794396370517,3680.263275557035,3688.6465632006725,111482000,-0.013452778417295308,-0.013544086867116112,3762.4193080148953,3755.0420077787603,3560.354655966128,0.18627256609461407
2022-10-03,3738.9462890625,3747.3295767061377,3671.8799879133967,3738.9462890625,77569100,0.013636363636363669,0.013544225107757253,3758.2276779164777,3758.730655505193,3562.6318144678426,0.1928700566228362
2022-10-04,3722.17919921875,3780.862204611838,3713.7959127340227,3738.9457721882036,87832800,-1.3824063160861044e-07,-1.3824064116384743e-07,3751.940195460504,3762.419297511458,3564.423721198465,0.18767512578033402
2022-10-05,3738.9462890625,3806.012590211603,3738.9462890625,3764.0961519934135,61888400,0.006726596569623711,0.006704073962831394,3751.5210291032918,3766.610946838091,3566.664880311217,0.16971975981586376
2022-10-06,3713.79638671875,3755.7128244920996,3705.4130991640804,3738.9462493827596,60464300,-0.006681525018253032,-0.006703946334736495,3749.8443751546156,3770.467262496167,3568.8207257894705,0.17132220159917008
2022-10-07,3646.729736328125,3713.796030329562,3646.7297363281255,3688.6461700790232,102570000,-0.013453009470794086,-0.013544321071339467,3743.5568806694364,3771.976252285572,3570.8059456182405,0.17167582308376958
2022-10-10,3705.4130859375,3705.4130859375,3629.963498214791,3638.3467857395362,72389100,-0.01363627250222521,-0.013730100417848865,3732.6586235649615,3772.9822469450287,3572.2161706860697,0.1699679399516843
2022-10-11,3613.19677734375,3671.879787648637,3613.19677734375,3655.113213275812,108794500,0.004608254386852861,0.004597668890587685,3725.113675281538,3775.1619018809665,3573.8315382720752,0.167459647651833
2022-10-12,3638.3466796875,3646.729966967886,3588.0469560051843,3604.813530565956,107938600,-0.013761456834541108,-0.013857023451798189,3717.1495551277512,3774.32357502257,3575.4380334007774,0.1697305390154635
2022-10-13,3604.8134765625,3646.7299123364824,3596.4301894077034,3629.9633380268897,70034500,0.0069767291005993215,0.006952504333952547,3708.3470898676374,3772.3115807153995,3576.9680889854912,0.16605811762239414
2022-10-14,3596.43017578125,3655.1131856424827,3596.4301757812505,3655.1131856424827,68096300,0.006928402651378729,0.006904511557661414,3702.4787929754943,3770.8025916380707,3579.028267557806,0.1673135843185215
2022-10-17,3629.96337890625,3629.96337890625,3520.9806446665707,3520.9806446665707,90321700,-0.03669723320820628,-0.03738751702109173,3691.580508151532,3764.263628674547,3580.1751608862633,0.2091555498195822
2022-10-18,3562.89697265625,3638.3465556066176,3562.89697265625,3613.196694623162,72516000,0.026190445010334296,0.025853348441972325,3682.358888769138,3757.7246572935733,3581.621384201133,0.2239271378188314
2022-10-19,3520.980712890625,3604.8135870070687,3520.980712890625,3537.747287713914,65848300,-0.020881621811933204,-0.021102726306939143,3672.718105063429,3749.6767092448135,3582.4881730271723,0.22718938331898156
2022-10-20,3646.729736328125,3646.7297363281255,3520.980435075431,3520.980435075431,165391500,-0.004739415021731919,-0.0047506816613887125,3664.334800614464,3744.143734135416,3583.4733150443044,0.2250631503850021
2022-10-21,3655.113037109375,3680.2628974564577,3604.813316415209,3604.813316415209,79825700,0.02380952773967393,0.02353050124894539,3660.143155817002,3739.952089751877,3584.67543401385,0.2430672523461322
2022-10-24,3697.029541015625,3730.562688779939,3671.8796801923895,3671.8796801923895,76777200,0.018604670447643024,0.018433720621455423,3659.7239760487705,3736.7664417262604,3586.2533235539436,0.2527190556744515
2022-10-25,3680.26318359375,3747.3294830669847,3680.26318359375,3713.7963333303674,109154300,0.01141558460210268,0.011350918485213678,3658.8856684301145,3734.9221218382677,3588.323858313123,0.25124040004183
2022-10-26,3663.49658203125,3713.796306269665,3629.963432538973,3705.413018896596,97320500,-0.002257343613200624,-0.002259895253971196,3658.4665216129542,3733.0778025300283,3590.2716014004823,0.2508593778850636
2022-10-27,3663.49658203125,3697.0297315235266,3638.3467199120423,3680.2631567773883,80270300,-0.006787330316742057,-0.006810469002526752,3655.5323908424143,3733.5808045048616,3591.972284092679,0.2505571390299074
2022-10-28,3730.562744140625,3730.562744140625,3671.879734682233,3705.412882944171,91101500,0.006833676043102699,0.006810432312304575,3656.370706829589,3731.233475207223,3594.0817759135284,0.24721113760547866
2022-10-31,3680.26318359375,3738.9461956328305,3655.1133212912873,3738.9461956328305,162753500,0.00904981813039285,0.009009113919122015,3656.3707021581054,3729.724486233455,3595.8736854867075,0.24447986570990693
2022-11-01,3705.4130859375,3705.4130859375,3655.1133607890274,3705.4130859375,108592900,-0.008968599156226942,-0.009009059136205855,3654.6940678455708,3725.3651801376927,3597.6192409518403,0.24656249053060986
2022-11-02,3537.747314453125,3705.4130639532727,3537.747314453125,3688.646489003258,217855200,-0.004524892783984935,-0.004535161098394345,3650.9215846960624,3721.0058711842057,3599.5235877625173,0.24546218053990052
2022-11-03,3462.297607421875,3495.8307561620386,3395.2313099415483,3470.680894606916,231475000,-0.05909094163567852,-0.0609087876756369,3637.5083169572704,3711.951923772734,3600.21679506126,0.3247401464667351
2022-11-04,3529.36376953125,3529.36376953125,3411.9977534423247,3411.9977534423247,201183100,-0.01690825026748466,-0.017052826738343345,3623.6758961254354,3704.5746235041984,3600.373961098384,0.32638220594755557
2022-11-07,3588.046875,3588.046875,3487.447429906542,3562.8970137266356,129868800,0.04422607257934752,0.04327601063427898,3619.90340752479,3702.5626376906853,3601.5282497800595,0.3641481959573761
2022-11-08,3537.747314453125,3588.047039303169,3520.9807395031103,3579.663751828162,110546800,0.004705928360244416,0.004694890096019033,3616.130934452408,3697.3650023660944,3602.8068077970133,0.3641683496041704
